,Job_id,Job_title,Employement_num,Employment_per_1000_jobs,Median_hourly_wage,Mean_hourly_wage,Annual_mean_wage,Job_Location,Job_Tax
927,928,Computer and Information Systems Managers,"1,79,630",1.275,18.09,19.23,"40,000",Kansas,14
928,929,Financial Managers,"6,810",0.048,18.55,20.79,"43,240",Kansas,14
929,930,Industrial Production Managers,"67,750",0.481,18.05,19.25,"40,030",Kansas,14
930,931,Purchasing Managers,"19,690",0.14,21.27,21.28,"44,270",Kansas,14
931,932,"Transportation, Storage, and Distribution Managers","14,920",0.106,22.53,22.64,"47,100",Kansas,14
932,933,Compensation and Benefits Managers,"3,33,220",2.365,22.95,23.57,"49,020",Kansas,14
933,934,Human Resources Managers,"22,110",0.157,22.42,22.11,"45,990",Kansas,14
934,935,Training and Development Managers,"15,540",0.11,22.45,22.33,"46,440",Kansas,14
935,936,Other Management Occupations,"6,570",0.047,22.04,21.59,"44,910",Kansas,14
936,937,"Farmers, Ranchers, and Other Agricultural Managers","5,780",0.041,23.79,26.8,"55,740",Kansas,14
937,938,Construction Managers,"3,690",0.026,26.75,28.4,"59,080",Kansas,14
938,939,Education and Childcare Administrators,"2,090",0.015,23.12,23.96,"49,840",Kansas,14
939,940,"Education and Childcare Administrators, Preschool and Daycare","1,76,820",1.255,17.59,18.13,"37,720",Kansas,14
940,941,"Education Administrators, Kindergarten through Secondary","13,610",0.097,18.13,19.22,"39,980",Kansas,14
941,942,"Education Administrators, Postsecondary","1,63,210",1.158,17.48,18.04,"37,530",Kansas,14
942,943,"Education Administrators, All Other","1,34,880",0.957,18.09,19.63,"40,830",Kansas,14
943,944,Architectural and Engineering Managers,"63,630",0.452,27.41,26.99,"56,150",Kansas,14
944,945,Food Service Managers,"4,27,580",3.035,22.55,23.04,"47,910",Kansas,14
945,946,Entertainment and Recreation Managers,"3,97,600",2.822,22.6,23.21,"48,290",Kentucky,15
946,947,Gambling Managers,"29,980",0.213,18.55,20.65,"42,950",Kentucky,15
947,948,"Entertainment and Recreation Managers, Except Gambling","78,530",0.557,18.09,19.68,"40,940",Kentucky,15
948,949,Lodging Managers,"14,540",0.103,18.49,19.98,"41,560",Kentucky,15
949,950,Medical and Health Services Managers,"6,840",0.049,24.85,25.16,"52,340",Kentucky,15
950,951,Natural Sciences Managers,"32,310",0.229,17.89,18.55,"38,580",Kentucky,15
951,952,Postmasters and Mail Superintendents,"6,100",0.043,18.48,20.99,"43,660",Kentucky,15
952,953,"Property, Real Estate, and Community Association Managers","18,740",0.133,17.78,18.98,"39,480",Kentucky,15
953,954,Social and Community Service Managers,"2,11,930",1.504,18.13,19.55,"40,660",Kentucky,15
954,955,Emergency Management Directors,"25,840",0.183,20.49,21.06,"43,800",Kentucky,15
955,956,Personal Service Managers,"1,45,290",1.031,18.16,19.77,"41,120",Kentucky,15
956,957,Funeral Home Managers,"40,810",0.29,17.59,17.82,"37,060",Kentucky,15
957,958,"Personal Service Managers, All Other","4,45,950",3.165,14.14,15,"31,210",Kentucky,15
958,959,"Managers, All Other","1,57,400",1.117,13.63,13.38,"27,830",Kentucky,15
959,960,Business and Financial Operations Occupations,"26,910",0.191,13.79,13.52,"28,110",Kentucky,15
960,961,Accountant,"1,16,220",0.825,14.27,14.85,"30,880",Kentucky,15
961,962,Attorney,"9,240",0.066,14.31,15.84,"32,950",Kentucky,15
962,963,Truck Driver,"5,620",0.04,15.12,16.77,"34,890",Kentucky,15
963,964,Data Analyst,"3,610",0.026,13.73,14.38,"29,920",Kentucky,15
964,965,Management Consultant,"21,450",0.152,14.99,16.65,"34,630",Kentucky,15
965,966,Engineer,"4,170",0.03,14.39,15.07,"31,350",Kentucky,15
966,967,Teacher,"17,270",0.123,15.11,17.03,"35,430",Kentucky,15
967,968,Psychologist,"56,700",0.402,14.45,15.92,"33,110",Kentucky,15
968,969,Stock Broker,"6,240",0.044,14.39,15.36,"31,940",Kentucky,15
969,970,Electrician,"11,970",0.085,14.41,15.91,"33,100",Kentucky,15
970,971,Pilot,"16,330",0.116,16.34,16.17,"33,640",Kentucky,15
971,972,Investment Banker,"22,160",0.157,14.44,15.89,"33,050",Kentucky,15
972,973,Financial Advisor,"58,030",0.412,17.8,18.77,"39,050",Kentucky,15
973,974,Police,"14,040",0.1,18.05,19.52,"40,600",Kentucky,15
974,975,Registered Nurse,"3,220",0.023,28.2,30.81,"64,070",Kentucky,15
975,976,Management Occupations,"28,020",0.199,17.99,18.38,"38,220",Kentucky,15
976,977,Top Executives,"12,750",0.091,14.31,15.79,"32,840",Kentucky,15
977,978,Chief Executives,"2,30,400",1.635,17.64,18.04,"37,520",Kentucky,15
978,979,General and Operations Managers,"93,070",0.661,18.05,19.27,"40,070",Kentucky,15
979,980,Legislators,"16,300",0.116,17.59,17.94,"37,310",Kentucky,15
980,981,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",550,0.004,27.6,27.19,"56,560",Kentucky,15
981,982,Advertising and Promotions Managers,340,0.002,29.22,28.87,"60,040",Kentucky,15
982,983,Marketing and Sales Managers,210,0.002,22.56,24.53,"51,020",Kentucky,15
983,984,Marketing Managers,"1,12,560",0.799,17.23,17.04,"35,450",Kentucky,15
984,985,Sales Managers,"45,350",0.322,16.99,16.96,"35,280",Kentucky,15
985,986,Public Relations and Fundraising Managers,"67,210",0.477,17.35,17.1,"35,560",Kentucky,15
986,987,Public Relations Managers,"7,910",0.056,17.12,17.35,"36,080",Kentucky,15
987,988,Fundraising Managers,"2,80,900",1.994,29.49,31.83,"66,210",Kentucky,15
988,989,Operations Specialties Managers,"43,440",0.308,45.57,42.99,"89,410",Kentucky,15
989,990,Administrative Services and Facilities Managers,"4,820",0.034,50.13,53.47,"1,11,220",Kentucky,15
990,991,Administrative Services Managers,"9,660",0.069,47.37,45.92,"95,520",Kentucky,15
991,992,Facilities Managers,"28,960",0.206,38.87,40.26,"83,740",Kentucky,15
992,993,Computer and Information Systems Managers,"29,820",0.212,30.53,33.9,"70,510",Kentucky,15
993,994,Financial Managers,"1,21,150",0.86,23.02,25.15,"52,320",Kentucky,15
994,995,Industrial Production Managers,"86,500",0.614,36.86,34.88,"72,540",Kentucky,15
995,996,Purchasing Managers,"21,740",0.154,33.75,33.18,"69,020",Kentucky,15
996,997,"Transportation, Storage, and Distribution Managers","15,110",0.107,37.43,37.01,"76,970",Kentucky,15
997,998,Compensation and Benefits Managers,"34,230",0.243,38.24,38.7,"80,500",Kentucky,15
998,999,Human Resources Managers,"15,420",0.109,24.16,26.67,"55,480",Kentucky,15
999,1000,Training and Development Managers,"24,09,900",17.105,18.13,20.11,"41,820",Kentucky,15
1000,1001,Other Management Occupations,"1,54,790",1.099,22.88,24.4,"50,760",Kentucky,15
1001,1002,"Farmers, Ranchers, and Other Agricultural Managers","1,06,170",0.754,23.12,25.22,"52,450",Kentucky,15
1002,1003,Construction Managers,"48,620",0.345,22.13,22.62,"47,060",Kentucky,15
1003,1004,Education and Childcare Administrators,"1,55,920",1.107,18.35,20.14,"41,900",Kentucky,15
1004,1005,"Education and Childcare Administrators, Preschool and Daycare","31,800",0.226,18.63,20.57,"42,790",Kentucky,15
1005,1006,"Education Administrators, Kindergarten through Secondary","15,680",0.111,17.15,17.3,"35,990",Kentucky,15
1006,1007,"Education Administrators, Postsecondary","1,08,440",0.77,18.47,20.43,"42,490",Kentucky,15
1007,1008,"Education Administrators, All Other","63,850",0.453,18.1,18.9,"39,300",Kentucky,15
1008,1009,Architectural and Engineering Managers,"7,920",0.056,14.54,16.51,"34,330",Kentucky,15
1009,1010,Food Service Managers,"55,930",0.397,18.18,19.23,"40,010",Kentucky,15
1010,1011,Entertainment and Recreation Managers,"56,570",0.402,18.1,19.25,"40,050",Louisiana,16
1011,1012,Gambling Managers,"14,180",0.101,21.01,21.11,"43,910",Louisiana,16
1012,1013,"Entertainment and Recreation Managers, Except Gambling","5,51,380",3.914,18.55,21.54,"44,810",Louisiana,16
1013,1014,Lodging Managers,"24,350",0.173,22.42,22.64,"47,090",Louisiana,16
1014,1015,Medical and Health Services Managers,"68,380",0.485,18.79,21.52,"44,770",Louisiana,16
1015,1016,Natural Sciences Managers,"34,150",0.242,22,22.75,"47,320",Louisiana,16
1016,1017,Postmasters and Mail Superintendents,"15,300",0.109,21.77,22.27,"46,320",Louisiana,16
1017,1018,"Property, Real Estate, and Community Association Managers","18,930",0.134,17.92,18.71,"38,910",Louisiana,16
1018,1019,Social and Community Service Managers,"3,58,640",2.546,17.29,17.67,"36,750",Louisiana,16
1019,1020,Emergency Management Directors,"1,57,250",1.116,18.59,20.9,"43,480",Louisiana,16
1020,1021,Personal Service Managers,"11,850",0.084,17.95,18.39,"38,250",Louisiana,16
1021,1022,Funeral Home Managers,"1,45,410",1.032,18.81,21.11,"43,900",Louisiana,16
1022,1023,"Personal Service Managers, All Other","24,020",0.17,19.17,22.07,"45,910",Louisiana,16
1023,1024,"Managers, All Other","5,740",0.041,17.59,19.37,"40,300",Louisiana,16
1024,1025,Business and Financial Operations Occupations,"1,83,630",1.303,22.78,23.32,"48,500",Louisiana,16
1025,1026,Accountant,"1,57,840",1.12,22.42,22.23,"46,240",Louisiana,16
1026,1027,Attorney,"25,800",0.183,29.22,29.98,"62,360",Louisiana,16
1027,1028,Truck Driver,"5,91,200",4.196,17.23,17.75,"36,920",Louisiana,16
1028,1029,Data Analyst,"12,510",0.089,18.09,18.55,"38,580",Louisiana,16
1029,1030,Management Consultant,"13,580",0.096,16.87,17.22,"35,820",Louisiana,16
1030,1031,Engineer,"7,500",0.053,19.42,20.63,"42,910",Louisiana,16
1031,1032,Teacher,"7,110",0.05,17.59,17.77,"36,970",Louisiana,16
1032,1033,Psychologist,"38,420",0.273,18.03,18.76,"39,020",Louisiana,16
1033,1034,Stock Broker,"87,480",0.621,21.55,21.24,"44,180",Louisiana,16
1034,1035,Electrician,"17,240",0.122,23.05,23,"47,840",Louisiana,16
1035,1036,Pilot,"2,02,860",1.44,14.42,15.82,"32,910",Louisiana,16
1036,1037,Investment Banker,"2,04,500",1.452,15.83,17.42,"36,230",Louisiana,16
1037,1038,Financial Advisor,"1,26,39,920",89.717,17.72,19.88,"41,340",Louisiana,16
1038,1039,Police,"5,57,850",3.96,26.36,28.19,"58,630",Louisiana,16
1039,1040,Registered Nurse,"8,590",0.061,25.74,29.84,"62,080",Louisiana,16
1040,1041,Management Occupations,"5,49,260",3.899,26.37,28.16,"58,580",Louisiana,16
1041,1042,Top Executives,"2,54,820",1.809,32.72338832,37.32147119,"1,19,590",Louisiana,16
1042,1043,Chief Executives,"1,24,080",0.881,32.72338832,37.32147119,"1,69,540",Louisiana,16
1043,1044,General and Operations Managers,"81,310",0.577,32.72338832,37.32147119,"1,98,190",Louisiana,16
1044,1045,Legislators,"42,770",0.304,32.72338832,37.32147119,"1,15,080",Louisiana,16
1045,1046,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","33,830",0.24,43.56,48.32,"1,00,510",Louisiana,16
1046,1047,Advertising and Promotions Managers,"21,230",0.151,62.38,61.5,"1,27,920",Louisiana,16
1047,1048,Marketing and Sales Managers,"12,610",0.089,23.02,26.13,"54,360",Louisiana,16
1048,1049,Marketing Managers,"96,900",0.688,32.72338832,37.32147119,"62,280",Louisiana,16
1049,1050,Sales Managers,"41,47,650",29.44,20.52,21.31,"44,330",Louisiana,16
1050,1051,Public Relations and Fundraising Managers,"11,710",0.083,14,14.93,"31,060",Louisiana,16
1051,1052,Public Relations Managers,"33,90,490",24.065,21.91,21.85,"45,460",Louisiana,16
1052,1053,Fundraising Managers,"4,77,020",3.386,14.08,15.37,"31,970",Louisiana,16
1053,1054,Operations Specialties Managers,"19,03,420",13.51,23.23,24.2,"50,340",Louisiana,16
1054,1055,Administrative Services and Facilities Managers,"10,10,040",7.169,18.4,20.5,"42,630",Louisiana,16
1055,1056,Administrative Services Managers,"6,96,760",4.946,18.05,19.06,"39,640",Louisiana,16
1056,1057,Facilities Managers,"3,61,420",2.565,18.23,18.63,"38,750",Louisiana,16
1057,1058,Computer and Information Systems Managers,"1,45,720",1.034,23.37,24.67,"51,310",Louisiana,16
1058,1059,Financial Managers,"1,75,660",1.247,14.42,15.66,"32,570",Louisiana,16
1059,1060,Industrial Production Managers,"13,950",0.099,14.09,14.45,"30,050",Louisiana,16
1060,1061,Purchasing Managers,"48,690",0.346,14.71,17.51,"36,410",Louisiana,16
1061,1062,"Transportation, Storage, and Distribution Managers","1,19,120",0.846,30.85,32.85,"68,330",Louisiana,16
1062,1063,Compensation and Benefits Managers,"43,440",0.308,37.83,34.33,"71,410",Louisiana,16
1063,1064,Human Resources Managers,"38,980",0.277,38.34,35.07,"72,940",Louisiana,16
1064,1065,Training and Development Managers,"4,460",0.032,29.37,27.92,"58,070",Louisiana,16
1065,1066,Other Management Occupations,"16,200",0.115,30.69,30.31,"63,050",Louisiana,16
1066,1067,"Farmers, Ranchers, and Other Agricultural Managers","48,030",0.341,30.75,32.21,"66,990",Louisiana,16
1067,1068,Construction Managers,"10,310",0.073,39.03,34.38,"71,520",Louisiana,16
1068,1069,Education and Childcare Administrators,"1,140",0.008,22.88,26.03,"54,140",Louisiana,16
1069,1070,"Education and Childcare Administrators, Preschool and Daycare","70,480",0.5,30.17,38.84,"80,780",Louisiana,16
1070,1071,"Education Administrators, Kindergarten through Secondary","26,610",0.189,22.46,27.79,"57,800",Louisiana,16
1071,1072,"Education Administrators, Postsecondary","36,220",0.257,38.47,45.31,"94,250",Louisiana,16
1072,1073,"Education Administrators, All Other","33,490",0.238,39.25,47.27,"98,330",Louisiana,16
1073,1074,Architectural and Engineering Managers,"2,740",0.019,18.59,21.35,"44,410",Louisiana,16
1074,1075,Food Service Managers,"7,650",0.054,39.62,46.59,"96,910",Louisiana,16
1075,1076,Entertainment and Recreation Managers,"2,86,680",2.035,14.39,17.26,"35,900",Maine,17
1076,1077,Gambling Managers,"4,040",0.029,21.82,21.52,"44,760",Maine,17
1077,1078,"Entertainment and Recreation Managers, Except Gambling","91,160",0.647,14.06,14.04,"29,210",Maine,17
1078,1079,Lodging Managers,"1,23,660",0.878,14.22,14.81,"30,810",Maine,17
1079,1080,Medical and Health Services Managers,"1,11,480",0.791,14.1,14.4,"29,960",Maine,17
1080,1081,Natural Sciences Managers,"12,170",0.086,17.5,18.58,"38,640",Maine,17
1081,1082,Postmasters and Mail Superintendents,"7,770",0.055,23.37,25.58,"53,210",Maine,17
1082,1083,"Property, Real Estate, and Community Association Managers","25,070",0.178,38.35,37.32,"77,620",Maine,17
1083,1084,Social and Community Service Managers,"21,240",0.151,14.65,16.53,"34,380",Maine,17
1084,1085,Emergency Management Directors,"13,750",0.098,17.73,19.23,"39,990",Maine,17
1085,1086,Personal Service Managers,"72,03,320",51.129,14.91,16.78,"34,900",Maine,17
1086,1087,Funeral Home Managers,"28,650",0.203,17.51,17.8,"37,010",Maine,17
1087,1088,"Personal Service Managers, All Other","43,400",0.308,29.92,31.38,"65,270",Maine,17
1088,1089,"Managers, All Other","1,650",0.012,22.22,24.29,"50,530",Maine,17
1089,1090,Business and Financial Operations Occupations,"2,610",0.019,25.14,28.1,"58,450",Maine,17
1090,1091,Accountant,"7,58,290",5.382,18.45,19.69,"40,950",Maine,17
1091,1092,Attorney,"61,78,560",43.855,14.58,16.14,"33,570",Maine,17
1092,1093,Truck Driver,"3,51,960",2.498,14.08,14.69,"30,550",Maine,17
1093,1094,Data Analyst,"27,29,010",19.37,15.02,16.8,"34,950",Maine,17
1094,1095,Management Consultant,"60,880",0.432,17.79,17.63,"36,660",Maine,17
1095,1096,Engineer,"5,85,270",4.154,14.39,14.88,"30,950",Maine,17
1096,1097,Teacher,"24,51,430",17.4,14.48,15.87,"33,020",Maine,17
1097,1098,Psychologist,"29,550",0.21,29.85,30.09,"62,590",Maine,17
1098,1099,Stock Broker,"2,910",0.021,34,32.27,"67,130",Maine,17
1099,1100,Electrician,"10,600",0.075,23.84,26.15,"54,400",Maine,17
1100,1101,Pilot,"16,040",0.114,30.64,32.29,"67,170",Maine,17
1101,1102,Investment Banker,"1,26,050",0.895,18.51,20.57,"42,780",Maine,17
1102,1103,Financial Advisor,"12,090",0.086,23.75,26.6,"55,330",Maine,17
1103,1104,Police,"22,470",0.159,17.38,19.32,"40,190",Maine,17
1104,1105,Registered Nurse,"7,43,860",5.28,45.43,47.32,"98,420",Maine,17
1105,1106,Management Occupations,"89,09,910",63.242,49.25,59.31,"1,23,370",Maine,17
1106,1107,Top Executives,"32,29,990",22.926,47.46,57.94,"1,20,520",Maine,17
1107,1108,Chief Executives,"2,00,480",1.423,86.31,102.41,"2,13,020",Maine,17
1108,1109,General and Operations Managers,"29,84,920",21.187,47.1,55.41,"1,15,250",Maine,17
1109,1110,Legislators,"44,590",0.316,30.64,35.64,"57,110",Maine,17
1110,1111,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","8,38,050",5.948,61.62,69.77,"1,45,130",Maine,17
1111,1112,Advertising and Promotions Managers,"22,520",0.16,61.13,68.68,"1,42,860",Maine,17
1112,1113,Marketing and Sales Managers,"7,32,490",5.199,62.18,70.48,"1,46,600",Maine,17
1113,1114,Marketing Managers,"2,78,690",1.978,64.92,73.77,"1,53,440",Maine,17
1114,1115,Sales Managers,"4,53,800",3.221,61.3,68.46,"1,42,390",Maine,17
1115,1116,Public Relations and Fundraising Managers,"83,040",0.589,57.62,63.85,"1,32,800",Maine,17
1116,1117,Public Relations Managers,"59,850",0.425,60.47,66.35,"1,38,000",Maine,17
1117,1118,Fundraising Managers,"23,190",0.165,48.47,57.4,"1,19,400",Maine,17
1118,1119,Operations Specialties Managers,"21,16,020",15.019,61.13,67.26,"1,39,900",Maine,17
1119,1120,Administrative Services and Facilities Managers,"3,25,850",2.313,47.73,52.69,"1,09,590",Maine,17
1120,1121,Administrative Services Managers,"2,24,620",1.594,48.16,54.34,"1,13,030",Maine,17
1121,1122,Facilities Managers,"1,01,230",0.719,47.08,49.03,"1,01,970",Maine,17
1122,1123,Computer and Information Systems Managers,"4,85,190",3.444,76.45,78.33,"1,62,930",Maine,17
1123,1124,Financial Managers,"6,81,070",4.834,63.32,73.78,"1,53,460",Maine,17
1124,1125,Industrial Production Managers,"1,92,270",1.365,49.59,56.62,"1,17,780",Maine,17
1125,1126,Purchasing Managers,"69,310",0.492,61.13,64.71,"1,34,590",Maine,17
1126,1127,"Transportation, Storage, and Distribution Managers","1,44,640",1.027,47.22,50.76,"1,05,580",Maine,17
1127,1128,Compensation and Benefits Managers,"15,330",0.109,61.31,67.05,"1,39,470",Maine,17
1128,1129,Human Resources Managers,"1,66,530",1.182,60.69,65.67,"1,36,590",Maine,17
1129,1130,Training and Development Managers,"35,830",0.254,57.76,61.92,"1,28,800",Maine,17
1130,1131,Other Management Occupations,"27,25,860",19.348,46.94,51.55,"1,07,230",Maine,17
1131,1132,"Farmers, Ranchers, and Other Agricultural Managers","5,220",0.037,35.12,37.71,"78,440",Maine,17
1132,1133,Construction Managers,"2,84,750",2.021,47.55,52.02,"1,08,210",Maine,17
1133,1134,Education and Childcare Administrators,"5,37,100",3.812,45.68,47.73,"99,280",Maine,17
1134,1135,"Education and Childcare Administrators, Preschool and Daycare","56,430",0.401,22.75,25.87,"53,800",Maine,17
1135,1136,"Education Administrators, Kindergarten through Secondary","2,74,710",1.95,30.64,37.64,"1,02,650",Maine,17
1136,1137,"Education Administrators, Postsecondary","1,55,990",1.107,46.59,53.49,"1,11,260",Maine,17
1137,1138,"Education Administrators, All Other","49,970",0.355,43.54,45.54,"94,730",Maine,17
1138,1139,Architectural and Engineering Managers,"1,87,100",1.328,73.25,76.43,"1,58,970",Maine,17
1139,1140,Food Service Managers,"2,10,680",1.495,28.58,30.75,"63,970",Massachusetts,18
1140,1141,Entertainment and Recreation Managers,"21,460",0.152,30.42,36.75,"76,430",Massachusetts,18
1141,1142,Gambling Managers,"3,660",0.026,36.98,42.88,"89,190",Massachusetts,18
1142,1143,"Entertainment and Recreation Managers, Except Gambling","17,800",0.126,29.81,35.48,"73,810",Massachusetts,18
1143,1144,Lodging Managers,"35,920",0.255,28.57,32.58,"67,770",Massachusetts,18
1144,1145,Medical and Health Services Managers,"4,36,770",3.1,48.72,57.61,"1,19,840",Massachusetts,18
1145,1146,Natural Sciences Managers,"74,760",0.531,66.3,75.05,"1,56,110",Massachusetts,18
1146,1147,Postmasters and Mail Superintendents,"12,750",0.09,38.58,39.34,"81,820",Massachusetts,18
1147,1148,"Property, Real Estate, and Community Association Managers","2,34,680",1.666,28.47,33.67,"70,030",Massachusetts,18
1148,1149,Social and Community Service Managers,"1,56,400",1.11,35.58,36.92,"76,790",Massachusetts,18
1149,1150,Emergency Management Directors,"10,320",0.073,36.89,40.77,"84,800",Massachusetts,18
1150,1151,Personal Service Managers,"20,060",0.142,29.02,35.75,"74,360",Massachusetts,18
1151,1150,Funeral Home Managers,"12,710",0.09,35.58,39.86,"82,900",Massachusetts,18
1152,1151,"Personal Service Managers, All Other","7,350",0.052,29.02,28.65,"59,580",Massachusetts,18
1153,1152,"Managers, All Other","4,97,890",3.534,59.93,62.36,"1,29,710",Massachusetts,18
1154,1153,Business and Financial Operations Occupations,"90,53,790",64.263,36.81,39.72,"82,610",Massachusetts,18
1155,1154,Accountant,"61,52,960",43.673,36.56,38.64,"80,380",Massachusetts,18
1156,1155,Attorney,"12,480",0.089,37.7,55.97,"1,16,410",Massachusetts,18
1157,1156,Truck Driver,"4,39,020",3.116,30.51,34.88,"72,540",Massachusetts,18
1158,1157,Data Analyst,"2,89,580",2.055,31.11,34.06,"70,850",Massachusetts,18
1159,1158,Management Consultant,"2,78,140",1.974,31.29,34.11,"70,960",Massachusetts,18
1160,1159,Engineer,"11,430",0.081,30.13,32.78,"68,180",Massachusetts,18
1161,1160,Teacher,"3,34,340",2.373,34.45,36.45,"75,810",Massachusetts,18
1162,1161,Psychologist,"2,08,950",1.483,31.33,35.45,"73,740",Massachusetts,18
1163,1162,Stock Broker,"8,05,080",5.714,30.04,34.24,"71,210",Massachusetts,18
1164,1163,Electrician,"7,40,830",5.258,29.95,34,"70,720",Massachusetts,18
1165,1164,Pilot,440,0.003,22.97,26.16,"54,400",Massachusetts,18
1166,1165,Investment Banker,"63,810",0.453,37.03,37.05,"77,070",Massachusetts,18
1167,1166,Financial Advisor,"9,33,180",6.624,39.43,45.45,"94,530",Massachusetts,18
1168,1167,Police,"1,89,320",1.344,37.03,38.09,"79,230",Massachusetts,18
1169,1168,Management Occupations,"89,09,910",63.242,49.25,59.31,"1,23,370",Massachusetts,18
1170,1169,Top Executives,"32,29,990",22.926,47.46,57.94,"1,20,520",Massachusetts,18
1171,1170,Chief Executives,"2,00,480",1.423,86.31,102.41,"2,13,020",Massachusetts,18
1172,1171,General and Operations Managers,"29,84,920",21.187,47.1,55.41,"1,15,250",Massachusetts,18
1173,1172,Legislators,"44,590",0.316,30.64,35.64,"57,110",Massachusetts,18
1174,1173,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers","8,38,050",5.948,61.62,69.77,"1,45,130",Massachusetts,18
1175,1174,Advertising and Promotions Managers,"22,520",0.16,61.13,68.68,"1,42,860",Massachusetts,18
1176,1175,Marketing and Sales Managers,"7,32,490",5.199,62.18,70.48,"1,46,600",Massachusetts,18
1177,1176,Marketing Managers,"2,78,690",1.978,64.92,73.77,"1,53,440",Massachusetts,18
1178,1177,Sales Managers,"4,53,800",3.221,61.3,68.46,"1,42,390",Massachusetts,18
1179,1178,Public Relations and Fundraising Managers,"83,040",0.589,57.62,63.85,"1,32,800",Massachusetts,18
1180,1179,Public Relations Managers,"59,850",0.425,60.47,66.35,"1,38,000",Massachusetts,18
1181,1180,Fundraising Managers,"23,190",0.165,48.47,57.4,"1,19,400",Massachusetts,18
1182,1181,Operations Specialties Managers,"21,16,020",15.019,61.13,67.26,"1,39,900",Massachusetts,18
1183,1182,Administrative Services and Facilities Managers,"3,25,850",2.313,47.73,52.69,"1,09,590",Massachusetts,18
1184,1183,Administrative Services Managers,"2,24,620",1.594,48.16,54.34,"1,13,030",Massachusetts,18
1185,1184,Facilities Managers,"1,01,230",0.719,47.08,49.03,"1,01,970",Massachusetts,18
1186,1185,Computer and Information Systems Managers,"4,85,190",3.444,76.45,78.33,"1,62,930",Massachusetts,18
1187,1186,Financial Managers,"6,81,070",4.834,63.32,73.78,"1,53,460",Massachusetts,18
1188,1187,Industrial Production Managers,"1,92,270",1.365,49.59,56.62,"1,17,780",Massachusetts,18
1189,1188,Purchasing Managers,"69,310",0.492,61.13,64.71,"1,34,590",Massachusetts,18
1190,1189,"Transportation, Storage, and Distribution Managers","1,44,640",1.027,47.22,50.76,"1,05,580",Massachusetts,18
1191,1190,Compensation and Benefits Managers,"15,330",0.109,61.31,67.05,"1,39,470",Massachusetts,18
1192,1191,Human Resources Managers,"1,66,530",1.182,60.69,65.67,"1,36,590",Massachusetts,18
1193,1192,Training and Development Managers,"35,830",0.254,57.76,61.92,"1,28,800",Massachusetts,18
1194,1193,Other Management Occupations,"27,25,860",19.348,46.94,51.55,"1,07,230",Massachusetts,18
1195,1194,"Farmers, Ranchers, and Other Agricultural Managers","5,220",0.037,35.12,37.71,"78,440",Massachusetts,18
1196,1195,Construction Managers,"2,84,750",2.021,47.55,52.02,"1,08,210",Massachusetts,18
1197,1196,Education and Childcare Administrators,"5,37,100",3.812,45.68,47.73,"99,280",Massachusetts,18
1198,1197,"Education and Childcare Administrators, Preschool and Daycare","56,430",0.401,22.75,25.87,"53,800",Massachusetts,18
1199,1198,"Education Administrators, Kindergarten through Secondary","2,74,710",1.95,30.64,37.64,"1,02,650",Massachusetts,18
1200,1199,"Education Administrators, Postsecondary","1,55,990",1.107,46.59,53.49,"1,11,260",Massachusetts,18
1201,1200,"Education Administrators, All Other","49,970",0.355,43.54,45.54,"94,730",Massachusetts,18
1202,1201,Architectural and Engineering Managers,"1,87,100",1.328,73.25,76.43,"1,58,970",Massachusetts,18
1203,1202,Food Service Managers,"2,10,680",1.495,28.58,30.75,"63,970",Massachusetts,18
1204,1203,Entertainment and Recreation Managers,"21,460",0.152,30.42,36.75,"76,430",Massachusetts,18
1205,1204,Gambling Managers,"3,660",0.026,36.98,42.88,"89,190",New Hampshire,19
1206,1205,"Entertainment and Recreation Managers, Except Gambling","17,800",0.126,29.81,35.48,"73,810",New Hampshire,19
1207,1206,Lodging Managers,"35,920",0.255,28.57,32.58,"67,770",New Hampshire,19
1208,1207,Medical and Health Services Managers,"4,36,770",3.1,48.72,57.61,"1,19,840",New Hampshire,19
1209,1208,Natural Sciences Managers,"74,760",0.531,66.3,75.05,"1,56,110",New Hampshire,19
1210,1209,Postmasters and Mail Superintendents,"12,750",0.09,38.58,39.34,"81,820",New Hampshire,19
1211,1210,"Property, Real Estate, and Community Association Managers","2,34,680",1.666,28.47,33.67,"70,030",New Hampshire,19
1212,1211,Social and Community Service Managers,"1,56,400",1.11,35.58,36.92,"76,790",New Hampshire,19
1213,1212,Emergency Management Directors,"10,320",0.073,36.89,40.77,"84,800",New Hampshire,19
1214,1213,Personal Service Managers,"20,060",0.142,29.02,35.75,"74,360",New Hampshire,19
1215,1214,Funeral Home Managers,"12,710",0.09,35.58,39.86,"82,900",New Hampshire,19
1216,1215,"Personal Service Managers, All Other","7,350",0.052,29.02,28.65,"59,580",New Hampshire,19
1217,1216,"Managers, All Other","4,97,890",3.534,59.93,62.36,"1,29,710",New Hampshire,19
1218,1217,Business and Financial Operations Occupations,"90,53,790",64.263,36.81,39.72,"82,610",New Hampshire,19
1219,1218,Accountant,"61,52,960",43.673,36.56,38.64,"80,380",New Hampshire,19
1220,1219,Attorney,"12,480",0.089,37.7,55.97,"1,16,410",New Hampshire,19
